pkg_name,pkg_size,category,sub_category,country,platform,device_brand_name,lang,osv,bundle_size,adx_times,aff_times,direct_times,request14,impression14,click14,ctr14,cvr14,sim_clickconvir_score,sim_clickconvf_score,sim_installir_score,sim_installf_score,pkgBundleWeight,pkgBundleWeightSim
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,3.465736,0,0,5,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.963739,-3.004652
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,1.791759,1,1,7,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.313658,-3.013275
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.418841,5,5,11,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.157419,-2.799738
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,2.772589,7,7,3,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.962992,-3.18793
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.218876,11,11,0,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.99646,-3.114993
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,2.772589,31,31,1,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.000299,-3.071708
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7,4.624973,56,56,5,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.369878,-3.02991
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.610918,3,3,7,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.009356,-3.067429
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.555348,0,0,11,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.080783,-3.023092
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,3.044522,1,1,31,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.02033,-3.058399
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,OTHERS,8.1.0,3.806662,5,5,56,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.863879,-3.013564
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,INFINIX,ENGLISH,10,3.218876,7,7,3,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.030681,-3.018998
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,8.1,3.850148,11,11,0,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.983797,-2.963587
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,8.1,1.386294,31,31,1,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.74457,-3.341057
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,8,4.143135,56,56,5,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.961533,-2.919488
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,5.056246,3,3,7,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.045042,-3.006829
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,5.1.1,4.174387,0,0,11,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.177523,-3.001498
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.397895,1,5,31,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.649532,-2.752018
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,OTHERS,5.1.1,1.386294,5,7,56,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.111636,-2.515296
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.135494,7,11,3,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.067109,-2.979023
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,2.564949,11,31,0,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.90015,-3.112407
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11,1.94591,31,56,1,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.532285,-2.968467
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,3.713572,56,3,5,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.075544,-2.812502
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,4.007333,3,0,7,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.066875,-2.969383
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,OTHERS,11,3.044522,0,1,11,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.694583,-2.771198
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,2.397895,1,5,3,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.898381,-2.910812
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,10,1.609438,5,7,0,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.626543,-3.109908
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.890372,7,11,1,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.971436,-3.337638
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,2.302585,11,31,5,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.141854,-2.544687
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,10,1.609438,31,56,7,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.603016,-2.957588
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,5.181784,56,3,11,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.03412,-2.96974
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.332205,3,0,31,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.145682,-2.817337
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,7,5.820083,0,1,56,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.091859,-3.165996
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,4.304065,1,5,3,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.075103,-2.878218
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.077537,5,7,0,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.047634,-3.042229
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,11.0.0,1.94591,7,11,1,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.032536,-3.211726
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,HONOR,ENGLISH,8,4.49981,11,31,5,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.94377,-2.999965
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,4.158883,31,56,7,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.089644,-2.820348
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,GIONEE,ENGLISH,10,3.78419,56,3,11,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.764895,-3.020589
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.178054,3,0,31,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.959669,-3.109283
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.637586,0,5,56,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.904137,-2.808756
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,10,2.833213,1,7,3,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.004987,-2.792035
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,3.091042,5,11,0,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.027318,-3.225346
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.639057,7,31,1,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.626543,-3.109908
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1.0,2.890372,11,56,5,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.755869,-3.128113
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,10,4.94876,31,3,7,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.166664,-3.100055
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,8.1.0,2.397895,56,0,11,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.436662,-2.906474
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.1,3.135494,3,1,3,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.829272,-2.838252
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,8.1,3.218876,0,5,0,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.838954,-2.954634
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.951244,1,7,1,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.21287,-2.934548
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1.0,3.044522,5,11,5,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.753298,-2.898999
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,30,3.178054,7,31,7,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.732831,-2.935654
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.044522,11,56,11,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.105121,-2.800324
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,8,3.044522,31,3,31,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.041929,-3.112437
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,HINDI,30,3.496508,56,0,56,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.868441,-3.36125
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,6.0.1,5.278115,3,1,3,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.038846,-3.084677
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.386294,0,5,0,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.855702,-2.988062
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,2.70805,1,7,1,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.743085,-2.896436
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.73767,5,11,5,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.153176,-3.002722
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,0.693147,7,31,7,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,7.1,2.079442,11,56,11,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.948858,-3.149634
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,2.890372,31,3,31,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.68752,-2.782834
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,9,1.791759,56,0,56,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.038068,-3.395867
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,30,2.639057,3,5,3,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.160775,-3.645023
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,10,4.543295,0,7,0,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.000172,-2.995229
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,INDONESIAN,6,3.295837,1,11,1,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.703363,-3.126603
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,8.1.0,5.774552,5,31,5,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.150215,-3.15866
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,3.218876,7,56,7,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.933058,-3.25802
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,4.343805,11,3,11,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.045522,-3.260368
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,ENGLISH,10,1.386294,31,0,3,581,115,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.74457,-3.341057
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.772589,56,1,0,531,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.275608,-3.43914
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,1.098612,3,5,1,485,67,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,5.117994,0,7,5,471,81,2,0.024691358,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.224991,-3.171357
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,30,2.564949,1,11,7,412,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.666386,-3.134887
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,2.397895,5,31,11,378,31,1,0.032258065,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.580414,-2.432222
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,9,3.73767,7,56,31,362,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.934814,-2.787651
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,9,1.609438,11,3,56,310,15,1,0.066666667,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.659617,-2.785598
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,8.1,3.78419,31,0,3,299,41,1,0.024390244,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.769943,-3.052895
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.197225,56,1,0,296,13,1,0.076923077,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.531592,-2.955242
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,8.1,4.75359,3,5,1,287,14,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.910342,-3.075316
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,2.772589,0,7,5,229,19,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.769899,-3.227658
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,7,2.944439,1,11,7,210,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.640927,-3.046121
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,3.258097,5,31,11,190,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.005625,-3.210696
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,11,4.584967,7,56,31,187,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.131881,-3.205325
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,3.295837,11,3,56,174,64,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.951247,-3.181269
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,8.1,2.890372,31,0,3,167,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.87938,-3.065049
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,9,4.663439,56,5,0,156,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.135778,-3.057925
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,8.1.0,5.204007,3,7,1,145,43,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.03997,-3.123302
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,7.1.2,1.098612,0,11,5,134,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,HINDI,30,4.043051,1,31,7,123,11,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.855928,-2.998118
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,TECNO,ENGLISH,8.1,2.302585,5,56,11,112,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.139347,-3.283939
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REALME,ENGLISH,10,2.302585,7,3,3,101,32,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.896555,-3.348916
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,2.397895,11,0,0,90,21,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.914991,-2.914043
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,INFINIX,ENGLISH,30,2.302585,31,1,1,79,42,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.70474,-3.041824
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,6,0,56,5,5,68,8,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-20.72326584
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,SAMSUNG,OTHERS,10,3.367296,3,7,7,57,9,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.892438,-2.831583
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,OTHERS,6.0.1,2.772589,0,11,11,46,3,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.68151,-3.204966
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,30,1.94591,1,31,31,35,12,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.937029,-3.111429
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,POCO,ENGLISH,30,4.077537,5,56,56,24,2,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.227294,-3.354203
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,VIVO,ENGLISH,9,4.007333,7,3,3,13,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.055749,-3.016026
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,HINDI,9,4.477337,11,0,0,2,1,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.891831,-3.258848
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,REDMI,ENGLISH,10,2.302585,31,1,1,0,0,0,0,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.626543,-3.109908
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,2.944439,56,5,5,1397,151,5,0.033112583,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.827931,-2.913782
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,8.1,3.871201,3,7,7,1109,157,3,0.01910828,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.867565,-2.984922
COM.NEXT.INNOVATION.TAKATAK,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,OPPO,ENGLISH,9,3.367296,0,11,11,764,103,2,0.019417476,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-4.016403,-3.174241
IN.MOHALLA.SHARECHAT,OTHERS,APPLICATIONS,SOCIAL,IN,ANDROID,XIAOMI,ENGLISH,10,1.609438,1,31,31,651,109,1,0.009174312,0,-20.72326584,-20.72326584,-20.72326584,-20.72326584,-3.331828,-2.866748
